5760	Temporal	Within weeks the unfolding Iran-Contra scandal took away Mr. Noriega's insurance policy. The death of CIA Director William Casey and resignation of Oliver North allowed anti-Noriega political forces to gain influence.	Public protests against him were triggered in June 1987 due to charges by Diaz Herrera, his former chief of staff, that Mr. Noriega had stolen the 1984 election and had ordered the killing of Messrs. Spadafora and Torrijos.
5761	Expansion	"During the 1984 Summer Games, for example, ABC touted ""Call to Glory,"" but the military drama was missing in action within weeks."	"Last October, during the 1988 Summer Games, NBC relentlessly pitched a new series, ""Tattingers."" It belly-flopped anyway."
5762	Contingency	Thus, rather than seeing the excess returns to the pro-selected portfolio as being abnormal, I see those returns as simply compensations for taking on added risk.	the risk for each individual stock selected by your pros is very large.
5763	Contingency	The SEC reassigned trading in the options, however,	to allow investors to do more than simply exercise the options.
5764	Expansion	"He describes a reporter as ""Miss First Amendment."	"He describes a drowned corpse as ""Esther Williams."
5765	Comparison	Only a year ago, the chairman of Bond Corp. appeared to be building a war chest to attack some big companies.	Now Bond Corp. has agreed to sell at least half its Australian brewing assets. It has sold billions of dollars of other assets and has more on the block.
5766	Temporal	Energy Transportation retained Litigation Sciences, at a cost of several hundred thousand dollars, to poll, pre-try, profile and shadow.	Just before the actual closing arguments, the firm put the case to a vote of the five shadow jurors, each of whom was being paid $150 a day.
5767	Comparison	by last year Japan had become the top foreign investor,	Barely visible on Hong Kong's property scene in 1985,
5768	Temporal	determines which machine is free to do the task most quickly	and sends the task to that machine.
5769	Comparison	Their idea is to create a city, first, and then an entire nation -- without blacks.	This may seem to be a preposterous and utterly futile effort in Africa.
5770	Contingency	but picking Frank Lloyd Wright to say it for you was a bad call.	"Wright's organic architecture demonstrated a keen sensitivity to the environment decades before it became fashionable among ""la-la activists."
5771	Expansion	Mr. Stoll moved too,	calling up other systems managers to alert them but keeping his own system open to avoid arousing suspicion.
5772	Expansion	Still, Radio Shack is aware that some of its products are controversial.	"A few years ago, the company voluntarily stopped selling ""The Big Ear,"" a powerful microphone."
5773	Comparison	They always seem to come a bit later than you expect.	When they do hit, they hit fast,
5774	Contingency	it lowered ratings on about $650 million of Beatrice Co. debt,	the closely held Chicago food concern's proposed recapitalization.
5775	Expansion	That doesn't scare Digital, which has grown to be the world's second-largest computer maker by poaching customers of IBM's mid-range machines.	Digital, hopes to stage a repeat performance in mainframes,
5776	Temporal	gain a seat on or control of the board	and force a radical split of USX into separate oil and steel companies?
5777	Comparison	As part of the move, its affiliated U.S. company, International Components Technology Corp., purchased a Mexican plant formerly belonging to KSI Disc Products Inc.	The price wasn't disclosed.
5778	Expansion	Now, the threat of further restrictions adds a new dimension,	bringing an upsurge in political activity by abortion-rights forces.
5779	Expansion	Kennametal is a carbide-products and cutting-tools company.	J&L, whose principal offices are in Detroit, is a mail-order distributer of industrial tools and supplies.
5780	Comparison	"Vista Chemical Co., with three chemical plants in and near Lake Charles, La., ""prepares for every hurricane that enters the Gulf of Mexico,"	Hurricane Hugo, an Atlantic storm, didn't affect Vista.
5781	Contingency	Merchants discovered a consumer largely ignored by higher-priced furriers: the younger woman -- even in her late 20s -- who never thought she could buy a mink.	The new market helped boost U.S. fur sales to about $1.8 billion a year now, triple the level in the late 1970s.
5782	Contingency	The loss of the cigarette account would be a severe blow to Wells Rich.	Benson & Hedges has been one of its most high-visibility campaigns, as well as one of its largest clients.
5783	Comparison	they know who you mean	and you know who you mean.
5784	Contingency	ends the unwritten taboo on hostile bids,	and will push managements to look closely at the industry's several attractive takeover candidates.
5785	Comparison	Senior ministry officials huddled with creditors during the week in an attempt to agree on some form of restructuring that would keep Waertsilae Marine operating.	The talks may drag on for weeks before any concrete result is announced,
5786	Expansion	There are gratuitous references to supposed romantic liaisons between Husker players and a low-level female university employee.	"A serious charge -- that star flanker Irving Fryar ""threw"" the 1984 Orange Bowl game by intentionally dropping a pass in the end zone -- is included, even though the Nebraska assistant coach quoted denied making it."
